additional_option,attachments,author_icon,author_id,author_name,comments,content,content_summary,create_time,favorites,id,is_digest,is_edited,is_hot,is_question,is_recommend,is_solved,is_top,last_post_time,level_name,likes,pictures,publish_time,replies,section_icon,section_id,section_name,shares,status,tags,title,topic_class_id,topic_class_name,topic_id,update_time,upload_info,views
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,19950805a4614190938728c68d0c5776,lujianan,0,,在自然语言处理（NLP）领域，尤其是大规模语言模型（LLM）的应用中，Prompt（提示符、提示词） 是一种精心设计的输入文本，其核心作用是引导预训练语言模型理解任务需求，并生成符合预期的输出。它就像人与模型之间的 “沟通桥梁”，通过自然语言描述、示例展示或格式约束等方式，让模型明确要完成的任务类型、输出格式乃至推理逻辑。,20250727092425,0,0370188990665204776,False,False,False,False,False,False,False,20250727092425,Lv 0,0,0,20250727092425,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024515:2400:7AE14966F9CFDB9D5878A0535EFAC7DBA932D873F6A53C8C86F3A2620DEEDB2A.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】 提示工程介绍,0672154839186846001,心得分享,0270188990665204304,,[],0
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hiascend.com/p//avatar/ascend/62da8716cfdd43ccbcfe1138e0585e35.jpg,3d6685ed94b54b65b7fa68221ad32c6a,JaneConan,0,,今天开启了 Prompt 提示工程的学习之旅，对 NLP（自然语言处理）的发展脉络和 Prompt 的核心概念有了初步认识，收获颇丰。 一、NLP 发展四大范式：技术演进的清晰脉络 学习资料中梳理的 NLP 四大发展范式，让我对整个领域的技术迭代有了宏观把握： 特征工程时代：依赖人工从输入信息中提取特征，再输入分类器得到结果。这一阶段的核心是 “人定义特征”，虽然奠定了基础，但人工成本高、适应性有限。 深度学习时代：通过神经网络实现了 “输入内容→模型自动分析→输出内容” 的流程，摆脱了对人工特征提取的强依赖，模型的自主学习能力显著提升。 预训练微调时代：先通过海量数据训练出通用大模型（如 DeepSeek、ChatGPT），再针对具体任务进行微调。这一模式充分利用了大模型的泛化能力，成为生成式 AI 爆发的关键。 提示工程时代：无需复杂微调，仅通过优化输入的提示词（包含少量样本、特征等），即可引导大模型生成符合预期的输出。这是当前降低大模型使用门槛、提升效率的重要方向。 从 “人主导特征” 到 “模型自主学习”，再到 “通过提示词高效引导”，每一次范式升级都体现了技术对 “人机协作效率” 的追求，也让我感受到提示工程在当下的重要性 —— 它是普通人与大模型高效沟通的 “桥梁”。 二、什么是 Prompt？与大模型沟通的 “精准语言” 资料中对 Prompt 的定义清晰且关键：它是一种结构化有序的输入序列，目的是引导预训练语言模型生成预期输出，通常包含任务要求、背景信息、格式规定、示例等要素。 这让我意识到，Prompt 并非随意的提问，而是一种 “精准沟通策略”。就像与人交流时，清晰的需求描述、必要的背景补充能让对方更快理解一样，好的 Prompt 能让大模型更准确地捕捉任务核心，减少无效输出。 三、Prompt 的工作流程：从输入到输出的 “黑箱” 解密 Prompt 发挥作用的过程可概括为：接受输入→文本处理与编码→模型计算→生成输出→格式调整后处理。 这个流程让我理解了 Prompt 的 “作用路径”：它并非直接干预模型的底层参数，而是通过优化输入信息，影响模型对任务的理解和计算逻辑，最终引导输出结果。这也解释了为什么同样的模型，在不同 Prompt 引导下会产生差异巨大的输出 —— 输入的 “质量” 直接决定了输出的 “精度”。 总结与展望 第一天的学习让,20250727092243,0,03117188990563191700,False,False,False,False,False,False,False,20250727092243,Lv 0,1,0,20250727092243,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024515:2400:7AE14966F9CFDB9D5878A0535EFAC7DBA932D873F6A53C8C86F3A2620DEEDB2A.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b47054af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】Prompt提示工程介绍,0672154839186846001,心得分享,02117188990563191264,,[],4
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,60819289e11f44e8ae40a4e8423de39f,xueguhanyu,0,,NPL发展的四大范式： 1.特征工程时代：输入信息、提取特征、输入特征表示、分类器、输出内容。 2.深度学习时代：输入内容、AI自动分析（神经网络）、输出内容 3.预训练微调时代：AI喂投内容、连接互联网、分阶段训练成生成式AI大模型，例如：deepseek、chatgpt等。 4.提示工程时代：AI大模型提示词输入优化，通过输入少量提示词样本、特征，输出内容。 什么是Prompt？ 大模型领域，Prompt是一种结构化有序输入序列，用于引导预训练语言模型生成预期的输出。它通常包括明确的任务要求、背景信息、格式规定以及示例，以充分利用模型的能力在特定任务中生成高质量的响应。 Prompt怎样发挥作用? 接受输入、文本处理与编码、模型计算、生成输出、格式调整后处理,20250727090640,0,0379188989599757735,False,False,False,False,False,False,False,20250727090640,Lv 0,0,0,20250727090640,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024515:2400:7AE14966F9CFDB9D5878A0535EFAC7DBA932D873F6A53C8C86F3A2620DEEDB2A.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b48524af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】Prompt提示工程介绍,0672154839186846001,心得分享,0279188989599757273,,[],4
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,205544c4dcc445b8b45fc8dfaf8169ca,JadeJia,0,,提示词工程 1.1 自然语言范式 第一范式：依赖监督数据与专业知识技能|人工设计特征 第二范式：黑盒，自动提取特征【局限：不通用，每一个任务都单独训练一个模型】 第三范式：预训练-微调---通用大模型-专业大模型 第四范式：普通用户提需求获得答案 1.2 Prompt概念 Prompt 是一种结构化的输入序列，用于引导预训练语言模型生成预期的输出。 可以包含： 任务要求 背景信息 格式规定 示例 1.3Prompt发挥作用 给大模型一个任务要求，大模型会先文本处理，再进行模型计算生成一个结果，并将计算的结果整理成为调整好的格式 【存疑】这里是大模型先计算输出一个字一个字回答流，再整体调整格式嘛？ 1.5Prompt应用 Prompt示例：【代码解释】解释这段代码，并说明这段代码实现了什么功能,20250727090152,0,0379188989311516734,False,False,False,False,False,False,False,20250727090152,Lv 0,1,3,20250727090152,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024515:2400:7AE14966F9CFDB9D5878A0535EFAC7DBA932D873F6A53C8C86F3A2620DEEDB2A.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】提示词工程基础概念笔记,0672154839186846001,心得分享,0279188989311516272,,"[{""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_0"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/c44/5b8/b45/205544c4dcc445b8b45fc8dfaf8169ca.20250727090046.11709440391429303152314385360174:20250813024515:2400:E7EF9FDCFEC9CFA168F4623A00C37E0B64988110255DE31BB026BE772E453A6C.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}, {""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_1"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/c44/5b8/b45/205544c4dcc445b8b45fc8dfaf8169ca.20250727090100.88857980341720045485728432974937:20250813024515:2400:57519EF4DE5D72914BAEB65DF0A10958674652E506F1F3FA1AF3C9C92075D2EE.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}, {""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_2"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/c44/5b8/b45/205544c4dcc445b8b45fc8dfaf8169ca.20250727090111.39509543999124540164563588949701:20250813024515:2400:7A20EC27FF473616F16EB0F28912C4C937EEC6F288E4C4321DA6F8568B5CE62F.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}]",11
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,cde394aa6ce14bdea23b0c36deba1063,hid_y_yfd6y6jbj6pjh,0,,"1.1 NLP发展的四大范式 第一范式：feature engineering 特征工程时代 第二范式：architecture engineering 深度学习时代 第三范式：object engineering 预训练微调时代 第四范式：prompt engineering 提示工程时代 1.2 什么是Prompt？ Prompt是一种结构化的输入序列，用于引导预训练语言模型生成预期的输出。 1.3 Prompt怎样发挥作用呢？ 接受输入->文本处理与编码->模型计算->生成输出->格式调整&后处理 1.4 为什么需要Prompt？ *LLM生成文本的过程可以视为一个黑盒，同一模型下对于同一场景适用不同的 Prompt也会获得不同的结果。 *可以在不更新模型的前提下，通过设计和优化Prompt的方式，引导LLM生成我 们想要的结果。 1.5 Prompt典型应用场景：自然语言处理领域 *通过给定的Prompt，模型可以完成指定要求的任务，并且保证输出结果与Prompt相关。例如：中英翻译,代码改写，文案生成。",20250727085545,0,0370188988945144775,False,False,False,False,False,False,False,20250727085545,Lv 0,0,0,20250727085545,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】初识Prompt,0672154839186846001,心得分享,0270188988945144303,,[],9
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,ebc3cb39217044dcb79b3dd3497120dd,hid_ynnd9xo-ogcu8ij,0,,随着 NLP 的发展进入大模型时代，第四范式应运而生。它重新定义了下游任务的建模方式，通过设计合适的 prompt（提示符、提示词），直接在预训练模型上解决下游任务，使得小样本、零样本学习成为可能。 第四范式极大地减少了对下游任务数据的需求，提高了模型的泛化能力和适应性，为 NLP 的应用开辟了更广阔的空间。但 Prompt 的设计和优化仍具有挑战性，需要深入理解预训练模型的特性和任务需求，以设计出更有效的提示。,20250727085406,0,0370188988845584774,False,False,False,False,False,False,False,20250727085406,Lv 0,0,0,20250727085406,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】 提示工程介绍,0672154839186846001,心得分享,0270188988845584302,,[],3
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,320a673e524245cc95506ec63a4655f5,igoinghome,0,,学习心得：提示工程介绍（第一章） 通过学习《提示工程介绍》这一章节，我对提示工程（Prompt Engineering）有了更系统的认识，尤其是它在自然语言处理（NLP）发展中的重要地位，以及如何通过优化Prompt来提升大语言模型（LLM）的输出质量。以下是我的几点学习心得： 1. NLP发展的四大范式：从特征工程到提示工程 课程首先梳理了NLP发展的四个阶段： 特征工程时代：依赖人工提取特征，如TF-IDF、词袋模型等。 深度学习时代：引入神经网络（如CNN、RNN），让模型自动学习特征。 预训练微调时代：以GPT为代表，利用大规模数据和算力进行预训练，再通过微调适应具体任务。 提示工程时代：不再依赖模型微调，而是通过精心设计的Prompt引导LLM生成预期结果。 这一演变让我深刻认识到，Prompt工程是NLP发展的自然延伸，它让大模型在无需调整参数的情况下，通过优化输入（Prompt）来适应不同任务，极大提升了模型的灵活性和适用性。 2. Prompt的定义与作用 Prompt被定义为引导LLM生成预期输出的结构化输入序列，其核心在于： 明确的任务要求（如翻译、摘要、问答等）。 背景信息（帮助模型理解上下文）。 格式规定（如输出模板、示例）。 实例（Few-shot或Zero-shot学习）。 Prompt的作用体现在整个LLM处理流程中： 输入阶段：设计清晰的Prompt，确保模型理解任务。 处理阶段：模型通过分词、编码、神经网络计算生成输出。 输出阶段：通过格式调整和后处理优化结果。 这让我意识到，Prompt不仅是简单的指令，而是影响模型输出质量的关键因素。 3. 提示工程的意义：黑盒优化与低成本高效应用 课程强调，LLM的文本生成过程类似“黑盒”，同一模型在不同Prompt下可能产生截然不同的结果。提示工程的意义在于： 无需更新模型参数，仅通过优化Prompt即可调整输出。 降低计算成本，避免频繁微调大模型的算力消耗。 提升灵活性，适应不同场景（如翻译、代码生成、文案创作等）。 这一点让我深受启发，Prompt工程让大模型的应用更加普惠化，即使没有强大的算力或专业团队，也能通过优化输入获得高质量结果。 4. Prompt的应用场景：从NLP到跨模态 课程还提到Prompt不仅适用于NLP任务（如翻译、代码改写），还能拓展到图像领域（如图像生成、风格转,20250727085248,0,03117188988768167699,False,False,False,False,False,False,False,20250727085248,Lv 0,0,0,20250727085248,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】+第一章节 提示工程介绍,0672154839186846001,心得分享,02117188988768167263,,[],12
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,90f1d2d780f34322b0f5cfa2561903f0,ziyuwei,0,,与第三范式中调整预训练模型以匹配下游任务不同，第四范式是调整下游任务以适配预训练模型。例如，对于情感分析任务，若使用 BERT 模型，可将任务表述为 “这句话的情感是 (MASK)” 的形式来提示模型。BERT 模型基于其在预训练阶段学习到的知识，通过填空的方式即可直接预测出 “积极” 或 “消极” 等情感类别。Prompt 模板主要分为人工定义模板和可学习模板。人工定义模板需要人工精心构造提示语句，其中明确包含需要模型生成答案的位置。这种设计高度依赖对预训练数据分布的理解，只有当提示语句在语义上与预训练语料接近时，才能发挥良好效果。为了降低固定模板的设计难度，可学习模板应运而生。典型的如 P - tuning 方法，它将提示语句中的一些位置表示成特殊的可学习向量，然后在下游任务上利用少量标注样本来更新这些向量，使提示语句能够自动适应特定任务。,20250727084851,0,03116188988530872709,False,False,False,False,False,False,False,20250727084851,Lv 0,0,0,20250727084851,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726— DAY1学习笔记】prompt工程提示学习心得,0672154839186846001,心得分享,02116188988530872283,,[],8
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,cdef3f97da61484b852d91ac6516b7a1,hid_n3mz_i2502-zt96,0,,Prompt在大语言模型领域是提示词的意思，它是一种结构化的输入序列，由它来引导预训练模型升成预期输出，因此它的准确程度至关重要，明确的任务要求、背景信息、格式规范以及示例等等都能让模型输出更为准确与符合预期。 Prompt在输入之后，大语言模型对其进行分词等文本处理以及编码，然后进行模型计算，在多轮迭代后，大模型对所有输出进行格式调整和后处理，最终输出调整后的最终结果。 通过明确任务要求、背景信息、格式固定以及增加示例等方式来优化Prompt，可以增加输出结果的准确性。,20250727084702,0,03116188988421687708,False,False,False,False,False,False,False,20250727084702,Lv 0,0,0,20250727084702,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""533b485b4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】提示工程介绍,0672154839186846001,心得分享,02116188988421687282,,[],3
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,830ed19c841348839f491338b4ddcf37,zgx1636964790,0,,第三范式的优势在于不需要大量的有监督下游任务数据，模型主要在大型无监督数据上训练，只需少量下游任务数据来微调少量网络层，就能在小数据集上实现高精度，且模型捕获了丰富的语言知识，表现显著优于传统方法。然而，微调过程计算成本较高，需要一定的计算资源支持，并且对于不同的下游任务，需要重新设计微调策略和参数设置。,20250727084508,0,0370188988307874773,False,False,False,False,False,False,False,20250727084508,Lv 0,0,0,20250727084508,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】+“提示工程”介绍,0672154839186846001,心得分享,0270188988307874301,,[],4
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,4d5cc2d5156747369ab882b3d189153b,guozixiang189,0,,相较于传统方法，该范式能够自动学习特征，减少了特征工程的工作量，并且能够捕获一定的上下文语义关系，提升了模型对自然语言的理解能力。但它对大规模标注数据的依赖程度较高，且神经网络架构的设计需要专业知识和大量实验调试，不同架构在不同任务上的表现差异较大。第三范式以大规模预训练模型为基础，先在海量无监督数据集上进行预训练，使模型学习到通用的语法和语义特征。随后利用预训练好的模型在下游任务的特定数据集上进行 fine - tuning（微调），让模型更好地适应具体任务。,20250727084322,0,03117188988201526698,False,False,False,False,False,False,False,20250727084322,Lv 0,0,0,20250727084322,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】 提示工程介绍,0672154839186846001,心得分享,02117188988201526262,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,c3808544ef8e49a78f27936047f2e5fc,ddjdzxgzx,0,,神经网络的引入开启了 NLP 发展的新篇章。在预训练模型出现之前，这一时期的 NLP 研究方法无需手动设置特征和规则，极大地节省了人力资源。但仍需人工精心设计合适的神经网络架构来对数据集进行训练。 LSTM 能够有效捕获文本中的上下文依赖关系，通过门控机制解决了传统 RNN（循环神经网络）中的梯度消失和梯度爆炸问题。它可以记住文本中的长期依赖信息，从而更好地理解句子的整体情感。将 LSTM 网络的输出接入全连接层，经过 softmax 函数激活后，即可预测句子的情感倾向，如积极、消极或中性。,20250727083345,0,03116188987624984707,False,False,False,False,False,False,False,20250727083345,Lv 0,0,0,20250727083345,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】 提示工程介绍,0672154839186846001,心得分享,02116188987624984281,,[],4
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,d7c96ca1532d4321809726432de45a64,yd_266845316,0,,1、提示工程 1.1自然语言的四大范式 特征工程 输入-特征提取-分类器-输出 深度学习 CNN RNN 预训练微调 通过行业精细数据进行预训练 提示工程 通过输入关键词获取结果 1.2 Prompt 结构化的输入序列，用于引导预训练模型生成预期输出。明确任务要求，背景信息、格式规定以及事例。 1.3 Prompt作用机制 接受输入-文本处理编码-模型计算-生成输出-格式调整&后处理 文本处理编码：提示词、分词器、向量匹配 1.4 Prompt优化 单纯的自然语言输入提供给大模型的信息过少导致生成的结果不准确，通过在提示词中明确任务要求，背景信息、格式规定以及事例可以增加结果的准确性。 1.5 Prompt应用场景 通过给定特定的Prompt，保证结果与Prompt相关（中英翻译，代码改写，编码生成、图像生成）,20250727083221,0,03117188987540638697,False,False,False,False,False,False,False,20250727083221,Lv 0,0,0,20250727083221,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726－DAY1学习笔记】prompt工程基础,0672154839186846001,心得分享,02117188987540638261,,[],6
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,23da2b6a5ae9410097cf414592e671c1,ivan sun,0,,首先了解了NLP的四大范式 1.Feature engineering特征工程时代 2.Architecture engineering深度学习时代 3.Object engineering预训练微调时代 4.Prompt engineering提示工程时代 接着了解了Prompt的五个步骤：接受输入->文本处理与编码->模型计算->生成输出->格式调整和后处理 通过这节课，我对ai的运行模式和对话机制有了一定的了解，也对其前景与价值有了一定的认识,20250727082901,0,0370188987341349772,False,False,False,False,False,False,False,20250727082901,Lv 0,0,0,20250727082901,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】小白初识LLM Prompt体会,0672154839186846001,心得分享,0270188987341349300,,[],1
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,43d4bdc1f25e464093dc0a5312215c8b,mingtt0988,0,,在神经网络引入 NLP 领域之前，第一范式占据主导。其核心操作是从自然语言语料库中提取特征，如词性标注、命名实体识别和短语结构分析等。随后运用特定规则或数学、统计学模型对这些特征进行匹配与应用，以此完成特定 NLP 任务。 这一范式下的方法简单高效，对于小规模数据集计算成本低且模型具有良好的可解释性。然而，手工设计特征需要大量的领域知识和人力投入，且特征的提取和选择对模型性能影响较大，难以处理复杂多变的自然语言现象。,20250727082600,0,0370188987159744771,False,False,False,False,False,False,False,20250727082600,Lv 0,0,0,20250727082600,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20230425011200.42715414846013216093333785660634:20250814024516:2400:449EDB3F39E94ECB875446F070F9520B2DB9B4B673F8C28BF85B9308D474A505.png,0157117713657966001,昇腾学堂,0,2,"[{""topicTagId"": ""6c3e6e08506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",【0726-DAY1学习笔记】 提示工程介绍,0672154839186846001,心得分享,0270188987159744299,,[],4
