additional_option,attachments,author_icon,author_id,author_name,comments,content,content_summary,create_time,favorites,id,is_digest,is_edited,is_hot,is_question,is_recommend,is_solved,is_top,last_post_time,level_name,likes,pictures,publish_time,replies,section_icon,section_id,section_name,shares,status,tags,title,topic_class_id,topic_class_name,topic_id,update_time,upload_info,views
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,9637750294f443d58afaf5e5709cf888,hw_kayla,0,,,20231028144013,0,0375133886412433080,False,False,False,False,False,False,False,20231028144013,Lv 0,0,6,20231028144013,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b482e4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",ModelZoo 2.0学习笔记,0697178462739351002,经验分享,0275133886412433010,,"[{""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_0"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/f44/3d5/8af/9637750294f443d58afaf5e5709cf888.20231028141147.76671445121323489312396317164959:20250813024642:2400:36858F6F2843BAA4F7FC96D988EFB4B197338F896F8DCB64BF0A39B567E6E578.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}, {""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_1"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/f44/3d5/8af/9637750294f443d58afaf5e5709cf888.20231028140410.73410465230976337329278192747210:20250813024642:2400:0028690783D9238B893CFE36E0BA935F0DF9347C69EABE899E05E1C99E6E74C8.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}, {""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_2"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/f44/3d5/8af/9637750294f443d58afaf5e5709cf888.20231028141839.34569204954029339830717692028667:20250813024642:2400:0464FE9C67545F35174A0AED64206B0FBE08C422588E667C0954BB2B7E96FD40.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}, {""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_3"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/f44/3d5/8af/9637750294f443d58afaf5e5709cf888.20231028142719.57054253994022847131884612294496:20250813024642:2400:3D6AAFBE22A65353AD52D78B14067E8093E65F53D3F04DA97DAC85A68A55C47D.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}, {""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_4"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/f44/3d5/8af/9637750294f443d58afaf5e5709cf888.20231028143053.98759488298836851263313871848932:20250813024642:2400:C1D06F3045213266894E70E7B23F63B94FFA52048658D029D427B8079B113CB6.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}, {""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_5"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/f44/3d5/8af/9637750294f443d58afaf5e5709cf888.20231028143447.92261458691466929262465780809249:20250813024642:2400:5754EEC1FC91CF147F9B8CABD5FAE8F7D8A1D68638F4B049BB454AFED04110AD.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}]",26
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,59d9082ab3a9464d9baf87aee96eed54,超级无敌可爱美少女,0,,,20231028054821,0,0375133854501027053,False,False,False,False,False,False,False,20231028054821,Lv 0,0,0,20231028054821,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",吴恩达《深度学习》笔记汇总,0697178462739351002,经验分享,0275133854501027006,,[],21
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,eff8ab61114b4adb8c8d683527ebc333,hw_00861353331217,0,,,20231025065407,0,0372133599246871353,False,False,True,False,False,False,False,20231025065515,Lv 0,0,0,20231025065407,1,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",关于tensor中的自适应数量滤波器设置,0697178462739351002,经验分享,0272133599246871071,,[],15
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,cf3a43c0f9894d1785d91e5a64020e60,chen_ncu,0,,,20231021094446,0,0316133252560298181,False,False,False,False,False,False,False,20231021063600,Lv 0,0,0,20231021094446,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b47244af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""533b472f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""533b475f4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""533b48644af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",使用MindSpore训练手写数字识别模型的学习笔记,0697178462739351002,经验分享,0216133252560298033,,[],45
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20231017224330,0,0373132965009856017,False,False,False,False,False,False,False,20231017224330,Lv 0,0,0,20231017224330,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",Transformer模型入门详解及代码实现,0697178462739351002,经验分享,0273132965009856006,,[],69
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,59d9082ab3a9464d9baf87aee96eed54,超级无敌可爱美少女,0,,,20231017040341,0,0330132897821073041,False,False,False,False,False,False,False,20231017040341,Lv 0,0,0,20231017040341,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",Jupyter Notebook 修改默认路径,0697178462739351002,经验分享,0230132897821073170,,[],34
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,59d9082ab3a9464d9baf87aee96eed54,超级无敌可爱美少女,0,,,20231014082725,0,0330132654445247928,False,False,False,False,False,False,False,20231014082725,Lv 0,0,0,20231014082725,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",OTFS从零开始（一）,0697178462739351002,经验分享,0230132654445247148,,[],11
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20231014074737,0,0313132652057064962,False,False,False,False,False,False,False,20231014074737,Lv 0,0,0,20231014074737,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",Git手记,0697178462739351002,经验分享,0213132652057064166,,[],64
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20231011224638,0,0330132446798123846,False,False,False,False,False,False,False,20231011224638,Lv 0,0,0,20231011224638,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024642:2400:A2AE6B314C8282C1E0A060BAD1ED97EAE4B4E394CFBC4FA8DC60A78529093B0E.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",计算机视觉—— 相机标定,0697178462739351002,经验分享,0230132446798123127,,[],42
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20231009112557,1,0330132233156871741,False,False,False,False,False,False,False,20231009112557,Lv 0,1,0,20231009112557,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",如何开始学习人工智能？人工智能入门教程,0697178462739351002,经验分享,0230132233156871108,,[],27
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,a6d37c1df0754fb2a17ee05ef0bd6db7,冯霖,0,,,20231007123327,0,0370132064406896606,False,False,False,False,False,False,False,20231007123327,Lv 0,0,1,20231007123327,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b473b4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""533b485b4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6e21506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6e2b506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",C++基础知识,0697178462739351002,经验分享,0270132064406896105,,"[{""sgVideoPlayParam"": null, ""contentCode"": null, ""fileName"": ""pic_0"", ""sgLink"": null, ""videoPlayParam"": null, ""productId"": null, ""filePathType"": 0, ""filePath"": ""https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/754/fb2/a17/a6d37c1df0754fb2a17ee05ef0bd6db7.20231007123232.04792469490001008111794939359085:20250813024644:2400:6D226C70735EF94E90D05135ABE41F531370642D68C11B624B0EC131768E5075.png"", ""needLogin"": 0, ""vdLink"": null, ""productName"": null, ""retryNum"": 0, ""obsPlayLink"": null, ""obsLink"": null, ""imageType"": null, ""fileType"": 0, ""fileId"": null, ""status"": null}]",29
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20231005022236,0,0325131854955531567,False,False,False,False,False,False,False,20231005022236,Lv 0,0,0,20231005022236,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",借助ChatGPT的神奇力量，解锁AI无限可能！,0697178462739351002,经验分享,0225131854955531081,,[],15
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20231003072107,0,0325131700067017549,False,False,False,False,False,False,False,20231003072107,Lv 0,0,0,20231003072107,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",分享几个关于AI的网站,0697178462739351002,经验分享,0225131700067017077,,[],26
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20231001014036,0,0325131506835602525,False,False,False,False,False,False,False,20231001014036,Lv 0,0,0,20231001014036,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",python绘制立体玫瑰花,0697178462739351002,经验分享,0225131506835602070,,[],9
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,59d9082ab3a9464d9baf87aee96eed54,超级无敌可爱美少女,0,,,20230929111736,0,0313131368655699547,False,False,False,False,False,False,False,20230929111736,Lv 0,0,0,20230929111736,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",torch.cuda.OutOfMemoryError: CUDA out of memory.,0697178462739351002,经验分享,0213131368655699084,,[],104
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20230929105616,0,0325131367376039484,False,False,False,False,False,False,False,20230929105616,Lv 0,0,0,20230929105616,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",DETR详解,0697178462739351002,经验分享,0225131367376039064,,[],52
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,59d9082ab3a9464d9baf87aee96eed54,超级无敌可爱美少女,0,,,20230928090601,0,0313131274360572531,False,False,False,False,False,False,False,20230928090601,Lv 0,0,0,20230928090601,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",如何判断训练中的模型已经收敛,0697178462739351002,经验分享,0213131274360572080,,[],4
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20230928084856,0,0370131273335606479,False,False,False,False,False,False,False,20230928084856,Lv 0,0,0,20230928084856,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",yolov8 路径问题,0697178462739351002,经验分享,0270131273335606078,,[],155
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,https://www.hikunpeng.com/p/avatar/ascend/d2ed57b292534c3bb6ab2d513adf1612.jpg,85af92308d6a43948c767e5823a5405f,嘿咻,0,,,20230927111911,0,0330131195951336449,False,False,False,False,False,False,False,20230927111911,Lv 0,0,0,20230927111911,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",anaconda完全卸载方法,0697178462739351002,经验分享,0230131195951336063,,[],18
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,59d9082ab3a9464d9baf87aee96eed54,超级无敌可爱美少女,0,,,20230926114433,0,0330131111073486424,False,False,False,False,False,False,False,20230926114433,Lv 0,0,0,20230926114433,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",怎么下载适合cudn12.0版本的pytorvh,0697178462739351002,经验分享,0230131111073486059,,[],17
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,59d9082ab3a9464d9baf87aee96eed54,超级无敌可爱美少女,0,,,20230921225651,0,0313130719411165223,False,False,False,False,False,False,False,20230921225651,Lv 0,0,0,20230921225651,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024644:2400:072005F83E49B8516A8501C10928F477235E9D82F3F3E6FD920FC988D0ACCA29.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",解决d2l包下载不了的问题,0697178462739351002,经验分享,0213130719411165053,,[],10
"{""acceptPostNotice"": null, ""postDisplayDesc"": null, ""anonymous"": 0, ""onlyAuthorVisible"": null}",0,,d07e37eb41ed4476a7fef542cea444ad,又要沉了,0,,,20230825024902,0,0344128314141522352,False,False,False,False,False,False,False,20230825024902,Lv 0,0,0,20230825024902,0,https://fileserver.developer.huaweicloud.com/FileServer/getFile/cmtybbs/011/111/111/0000000000011111111.20250327131728.72665038097853008518628738742225:20250814024646:2400:2D5BB0386D87E26BE5499C8EE679C4E5B516AE4AD897C03ADE001C87C7B95456.png,0101178462695499013,昇腾主版块,0,2,"[{""topicTagId"": ""533b484a4af211edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6ddb506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}, {""topicTagId"": ""6c3e6e45506711edade3fa163edea0c5"", ""description"": null, ""tagName"": null, ""recentQuotes"": null, ""categoryId"": null, ""quotes"": null}]",AI服务器安装OpenEuler系统的启动方式,0697178462739351002,经验分享,0244128314141522075,,[],40
